type,react_date,post_id,user_id
Comment,1588166947,689,721
Comment,1588164425,1595,630
Comment,1588165385,696,294
Emoticon,1588166779,3390,80
Comment,1588166524,6204,523
Emoticon,1588167934,636,60
Comment,1588165035,670,810
Comment,1588165095,6890,705
Comment,1588163296,4264,466
Like,1588163750,692,500
Comment,1588167061,720,623
Emoticon,1588165113,2141,974
Emoticon,1588166684,118,457
Comment,1588165551,5521,889
Emoticon,1588165206,1595,131
Like,1588163194,3611,508
Comment,1588163008,670,209
Comment,1588167269,6988,93
Comment,1588166499,4273,151
Comment,1588162825,676,330
Emoticon,1588162539,17,173
Comment,1588165199,641,264
Like,1588165118,706,820
Emoticon,1588164681,1792,995
Comment,1588166759,1500,68
Comment,1588166807,3402,793
Emoticon,1588163767,651,216
Emoticon,1588165444,4591,424
Like,1588166714,3558,346
Like,1588166960,672,579
Emoticon,1588166643,75,357
Like,1588162639,1595,799
Like,1588161705,691,133
Like,1588165598,669,393
Like,1588167740,2702,662
Like,1588166419,645,796
Comment,1588159880,657,69
Comment,1588162360,4727,453
Comment,1588164361,4742,53
Comment,1588165329,646,643
Comment,1588166907,705,975
Comment,1588161742,691,617
Comment,1588164850,6007,425
Comment,1588162924,727,510
Like,1588165740,2473,642
Comment,1588163191,725,546
Comment,1588168112,681,653
Like,1588167052,4018,110
Emoticon,1588163558,708,97
Comment,1588163695,74,970
Emoticon,1588164884,708,880
Comment,1588162922,833,995
Like,1588163645,74,652
Emoticon,1588165258,2753,75
Emoticon,1588166429,1074,763
Like,1588166034,689,44
Comment,1588163328,4018,514
Comment,1588165849,516,619
Emoticon,1588166845,8647,189
Emoticon,1588164768,7270,642
Comment,1588167792,636,521
Emoticon,1588164327,2238,533
Emoticon,1588166910,645,628
Comment,1588169851,710,529
Comment,1588165366,2466,363
Like,1588166839,3741,990
Comment,1588163825,9139,636
Like,1588165027,2702,775
Emoticon,1588166936,645,672
Emoticon,1588166151,710,766
Comment,1588163048,1167,594
Like,1588163908,1946,446
Comment,1588164921,5921,918
Comment,1588165016,415,370
Emoticon,1588167895,702,214
Like,1588163260,7241,883
Comment,1588165005,72,813
Emoticon,1588167006,3402,60
Emoticon,1588162265,727,361
Like,1588167477,634,91
Comment,1588164286,1440,223
Comment,1588168123,8948,883
Like,1588165518,683,791
Comment,1588163732,635,330
Comment,1588165259,656,773
Comment,1588165738,642,292
Comment,1588170511,723,877
Like,1588165530,640,863
Comment,1588160161,4591,849
Emoticon,1588162095,664,759
Emoticon,1588164178,701,784
Comment,1588167083,674,553
Comment,1588165554,682,543
Comment,1588162650,654,930
Emoticon,1588162933,693,727
Comment,1588167955,698,772
Like,1588166372,703,585
Comment,1588163315,3592,690
Emoticon,1588164172,640,416
Comment,1588162507,720,476
Comment,1588168693,702,752
Like,1588166445,648,152
Comment,1588166914,1595,790
Like,1588162948,669,568
Like,1588163005,1500,326
Emoticon,1588165229,696,326
Like,1588164826,659,321
Emoticon,1588165445,4915,143
Emoticon,1588161373,7814,690
Emoticon,1588167025,7950,30
Comment,1588164928,730,950
Like,1588168472,650,284
Like,1588164899,713,15
Comment,1588165554,693,594
Comment,1588161038,728,862
Like,1588168203,676,18
Emoticon,1588165203,2466,703
Comment,1588165429,1509,845
Emoticon,1588164063,729,645
Emoticon,1588165042,723,924
Comment,1588165104,2473,892
Comment,1588160812,72,254
Comment,1588167494,687,236
Like,1588169392,7817,504
Comment,1588164352,3592,408
Emoticon,1588164056,664,97
Comment,1588166860,697,652
Like,1588166493,675,87
Comment,1588166731,735,701
Like,1588164603,1616,864
Comment,1588168208,640,984
Like,1588165820,2466,285
Comment,1588165341,726,847
Like,1588164677,703,510
Comment,1588164394,7677,233
Comment,1588165708,636,505
Comment,1588163187,4351,624
Comment,1588164291,635,61
Like,1588166305,653,88
Emoticon,1588165065,1509,996
Like,1588162239,3402,894
Like,1588164447,678,377
Emoticon,1588163474,644,887
Like,1588166195,7215,923
Like,1588163117,721,302
Like,1588168621,655,776
Like,1588165020,682,299
Like,1588168512,74,267
Emoticon,1588165361,678,912
Emoticon,1588163932,701,850
Emoticon,1588165508,415,520
Like,1588162385,5837,207
Emoticon,1588161782,4273,555
Emoticon,1588164051,735,273
Like,1588162959,2753,103
Comment,1588165042,1616,853
Emoticon,1588166640,643,211
Like,1588165146,287,940
Emoticon,1588169309,696,747
Like,1588163571,640,580
Emoticon,1588167574,710,747
Like,1588162048,2238,993
Comment,1588166520,1167,225
Like,1588166252,2753,425
Emoticon,1588163371,66,488
Like,1588167932,3592,245
Emoticon,1588164203,705,131
Like,1588163140,6525,761
Comment,1588166474,716,238
Comment,1588165686,733,33
Like,1588164473,637,320
Comment,1588162505,2930,10
Emoticon,1588164775,678,894
Like,1588164118,646,689
Comment,1588161187,6071,627
Like,1588163867,703,449
Like,1588168260,3808,646
Like,1588168943,8222,570
Comment,1588164084,648,812
Comment,1588167497,668,882
Like,1588161606,707,93
Comment,1588166231,7124,818
Like,1588164558,638,153
Emoticon,1588160389,637,891
Comment,1588165713,2141,181
Like,1588169929,1792,62
Comment,1588164865,6988,795
Emoticon,1588162968,690,623
Comment,1588166823,679,161
Comment,1588163678,1518,962
Emoticon,1588164261,2466,765
Comment,1588162580,676,438
Comment,1588163549,642,290
Like,1588161948,2466,866
Like,1588159509,8682,721
Emoticon,1588163975,72,198
Like,1588166118,712,692
Like,1588164265,686,549
Emoticon,1588167815,9087,702
Comment,1588165834,67,743
Comment,1588164829,8222,613
Emoticon,1588163832,711,203
Like,1588164283,5921,217
Emoticon,1588165141,671,647
Comment,1588165382,669,812
Comment,1588165816,7508,873
Emoticon,1588164299,6715,653
Emoticon,1588164041,644,507
Emoticon,1588162806,728,101
Like,1588167318,7190,286
Emoticon,1588167030,708,206
Emoticon,1588165266,7812,983
Comment,1588163500,2702,431
Like,1588165560,686,64
Emoticon,1588163946,670,195
Comment,1588166187,666,69
Emoticon,1588165266,682,642
Emoticon,1588163439,7821,585
Emoticon,1588163781,640,681
Emoticon,1588163811,1931,866
Comment,1588167588,4915,827
Like,1588163651,7813,489
Like,1588168916,634,981
Emoticon,1588166035,5052,591
Emoticon,1588165473,685,537
Comment,1588165282,4740,402
Comment,1588167023,2753,433
Emoticon,1588166421,4620,190
Emoticon,1588167766,7508,614
Emoticon,1588164221,717,8
Like,1588163886,718,835
Emoticon,1588165661,3402,381
Emoticon,1588162745,636,998
Comment,1588164629,4750,593
Like,1588161737,728,304
Comment,1588163455,696,460
Emoticon,1588167066,641,666
Emoticon,1588165956,671,924
Like,1588166929,5013,373
Comment,1588166898,636,801
Like,1588167213,1931,702
Emoticon,1588165178,7270,993
Comment,1588166279,663,149
Emoticon,1588164515,683,844
Emoticon,1588163160,736,117
Emoticon,1588165812,7814,981
Like,1588164175,695,462
Comment,1588165840,2105,397
Comment,1588170398,730,23
Like,1588165842,706,519
Comment,1588163324,679,638
Like,1588162544,1518,375
Emoticon,1588165296,8642,174
Emoticon,1588162688,641,594
Like,1588165393,1931,501
Emoticon,1588165241,661,114
Comment,1588164349,688,884
Like,1588164309,7816,470
Comment,1588161667,671,706
Comment,1588164036,17,307
Emoticon,1588164418,7190,79
Emoticon,1588164828,641,383
Like,1588165379,8019,613
Comment,1588167548,665,425
Emoticon,1588164050,69,874
Comment,1588163910,1616,326
Like,1588165632,4264,166
Like,1588164305,717,199
Comment,1588163865,788,146
Emoticon,1588164771,4750,462
Comment,1588166042,6944,159
Emoticon,1588161234,4273,222
Comment,1588165623,7814,797
Like,1588166026,6204,517
Emoticon,1588165383,3808,976
Like,1588166422,7821,978
Emoticon,1588167859,8592,904
Like,1588164107,65,870
Comment,1588164733,655,671
Like,1588163426,4740,626
Like,1588162894,74,450
Like,1588160694,2974,845
Emoticon,1588167926,700,518
Like,1588166114,680,315
Comment,1588162079,4740,934
Like,1588167907,684,483
Like,1588163573,74,286
Comment,1588165608,7604,371
Like,1588166430,685,208
Like,1588166842,725,725
Emoticon,1588164384,8592,387
Comment,1588165016,4273,247
Comment,1588161202,2473,438
Comment,1588165142,2549,75
Comment,1588164296,1518,360
Emoticon,1588166444,679,743
Like,1588165760,7813,208
Emoticon,1588166328,1887,495
Like,1588164517,647,987
Emoticon,1588166519,764,754
Emoticon,1588165499,833,402
Emoticon,1588164524,6204,670
Comment,1588166749,726,490
Comment,1588164524,8727,331
Like,1588169110,3592,768
Emoticon,1588161917,732,914
Like,1588164914,656,677
Comment,1588165982,67,688
Emoticon,1588166294,70,273
Emoticon,1588165462,7378,984
Comment,1588164533,2141,421
Comment,1588162972,1595,634
Emoticon,1588162557,644,728
Like,1588164453,465,501
Comment,1588163013,7817,220
Comment,1588164849,674,215
Comment,1588166944,2650,162
Emoticon,1588168214,675,788
Comment,1588166155,8729,752
Like,1588163390,639,274
Like,1588167470,697,328
Emoticon,1588162595,67,636
Comment,1588167836,7812,283
Comment,1588165211,727,79
Like,1588164522,2650,343
Like,1588166452,5521,39
Comment,1588165159,667,848
Comment,1588165734,8160,209
Comment,1588164004,664,5
Emoticon,1588164596,663,756
Comment,1588167762,7604,177
Emoticon,1588164976,640,293
Emoticon,1588164968,4273,994
Comment,1588167179,680,496
Comment,1588163840,677,697
Like,1588167308,7190,280
Like,1588164308,6007,208
Like,1588167005,675,323
Like,1588167758,2974,779
Like,1588167259,7813,210
Like,1588169198,659,700
Like,1588167941,9139,247
Comment,1588166887,4264,599
Like,1588166024,4423,613
Emoticon,1588164721,1518,607
Comment,1588167299,5164,86
Comment,1588167763,1595,277
Emoticon,1588163423,4620,22
Comment,1588162707,671,646
Like,1588164262,698,449
Comment,1588166795,72,573
Comment,1588164014,4018,568
Like,1588164939,17,832
Emoticon,1588168912,5145,226
Comment,1588166104,8729,66
Emoticon,1588168506,723,1
Like,1588164764,8948,736
Emoticon,1588163220,709,181
Like,1588167382,709,507
Emoticon,1588164638,635,82
Like,1588163804,737,716
Comment,1588165089,8682,441
Emoticon,1588164893,1792,910
Like,1588164453,651,362
Like,1588167379,8285,224
Like,1588163566,636,958
Comment,1588164050,730,92
Emoticon,1588169184,663,101
Emoticon,1588169679,2812,285
Emoticon,1588167491,724,842
Emoticon,1588165180,4620,686
Comment,1588161004,650,286
Like,1588161760,2395,518
Emoticon,1588162002,651,785
Emoticon,1588163742,707,97
Emoticon,1588168386,6572,582
Comment,1588170713,7215,665
Comment,1588165662,5249,999
Like,1588166630,659,916
Like,1588167705,685,252
Like,1588165612,696,521
Emoticon,1588166212,7817,145
Comment,1588163041,4742,261
Emoticon,1588164537,7821,854
Emoticon,1588166257,465,847
Like,1588165119,666,462
Comment,1588165451,654,764
Like,1588164054,692,785
Comment,1588166032,680,618
Emoticon,1588167398,3390,365
Comment,1588164065,7378,480
Emoticon,1588169606,8019,764
Comment,1588167096,3741,331
Comment,1588166302,1518,220
Emoticon,1588163833,4264,203
Comment,1588162400,7241,224
Emoticon,1588165728,737,835
Comment,1588163987,7270,733
Comment,1588163732,5313,140
Like,1588166260,4264,286
Comment,1588165259,8160,265
Comment,1588165361,1931,736
Comment,1588167038,687,803
Like,1588164621,668,154
Comment,1588163617,764,612
Like,1588165935,1792,665
Emoticon,1588164787,7677,836
Emoticon,1588164323,6007,558
Comment,1588165544,1792,543
Emoticon,1588165376,5521,991
Like,1588164002,2753,87
Emoticon,1588165053,679,268
Like,1588164242,733,392
Emoticon,1588164407,5521,804
Comment,1588165189,1931,490
Comment,1588164364,646,997
Emoticon,1588167036,654,174
Like,1588167098,4264,11
Emoticon,1588164276,650,895
Like,1588166607,736,618
Like,1588161951,2930,664
Emoticon,1588165822,7508,385
Comment,1588165297,2105,204
Emoticon,1588164017,2792,116
Comment,1588165911,7811,452
Like,1588163733,7215,367
Comment,1588166612,6071,896
Like,1588163170,2473,411
Emoticon,1588166654,4740,222
Comment,1588162510,6007,495
Emoticon,1588162093,634,160
Emoticon,1588165635,7817,29
Like,1588166539,4273,860
Emoticon,1588159753,2141,871
Emoticon,1588164311,75,695
Like,1588166170,670,591
Comment,1588162784,3808,248
Like,1588164330,7811,745
Like,1588158570,7815,663
Like,1588166345,643,852
Like,1588166221,2753,123
Emoticon,1588165941,8285,397
Emoticon,1588167855,724,127
Comment,1588166528,8727,996
Comment,1588167562,7378,136
Emoticon,1588164379,7045,575
Comment,1588168248,660,358
Like,1588162233,4264,121
Emoticon,1588165943,7045,576
Emoticon,1588167484,7812,707
Emoticon,1588166044,690,174
Comment,1588161855,7508,581
Emoticon,1588167432,701,829
Emoticon,1588164222,764,697
Comment,1588163453,3741,379
Comment,1588165452,75,448
Emoticon,1588168209,700,673
Like,1588165557,73,504
Emoticon,1588164020,706,77
Like,1588163819,4620,248
Like,1588164674,651,285
Emoticon,1588165613,651,535
Emoticon,1588167496,673,282
Comment,1588163875,4273,294
Like,1588166514,3611,98
Like,1588163433,639,459
Emoticon,1588168015,681,944
Comment,1588164701,736,623
Comment,1588166603,709,263
Comment,1588164986,721,652
Like,1588166590,6071,357
Comment,1588164098,7378,52
Comment,1588167737,118,384
Comment,1588163299,723,614
Comment,1588164027,5521,382
Comment,1588167095,7950,439
Like,1588163365,706,204
Comment,1588165309,808,121
Like,1588163386,669,953
Like,1588166590,681,316
Comment,1588161319,641,497
Like,1588165888,4740,186
Like,1588163653,668,985
Like,1588165523,729,178
Like,1588164229,657,376
Comment,1588165691,2792,955
Comment,1588164251,682,112
Comment,1588165684,2466,314
Comment,1588166006,657,409
Comment,1588165800,8592,325
Like,1588168118,723,419
Emoticon,1588162799,714,883
Like,1588165827,1074,720
Comment,1588163448,5164,193
Comment,1588164845,2395,424
Emoticon,1588168217,70,168
Like,1588163902,7950,95
Like,1588166456,7821,217
Like,1588169265,5145,927
Emoticon,1588165635,724,43
Emoticon,1588163024,3611,755
Comment,1588166580,659,300
Like,1588165564,8592,700
Comment,1588164623,4395,382
Comment,1588161924,670,176
Comment,1588166057,704,504
Like,1588164945,716,100
Like,1588167583,7677,255
Emoticon,1588163314,671,817
Like,1588164763,642,264
Emoticon,1588161230,645,430
Like,1588166169,667,621
Comment,1588167483,1167,931
Emoticon,1588164717,719,959
Emoticon,1588161292,672,409
Like,1588166576,699,354
Comment,1588163127,75,132
Comment,1588166357,7813,68
Comment,1588170518,661,931
Like,1588165518,719,149
Comment,1588166692,4264,519
Like,1588170073,725,796
Like,1588169157,2792,550
Emoticon,1588161507,720,482
Comment,1588163483,6715,340
Comment,1588162786,665,551
Like,1588166726,71,970
Comment,1588165820,8592,746
Emoticon,1588159406,8285,519
Emoticon,1588167746,716,643
Like,1588165104,650,743
Like,1588166426,675,445
Like,1588165221,718,350
Comment,1588164621,717,300
Emoticon,1588163965,2105,294
Emoticon,1588164713,75,388
Emoticon,1588164746,688,962
Emoticon,1588166914,697,201
Like,1588162136,3753,960
Like,1588165556,682,385
Emoticon,1588163505,8682,405
Like,1588160178,5052,704
Like,1588161884,693,17
Emoticon,1588161836,8222,371
Comment,1588167275,1595,379
Like,1588164334,6715,674
Comment,1588165431,7817,589
Emoticon,1588163127,3390,413
Comment,1588165506,656,447
Comment,1588162006,712,501
Comment,1588165875,711,726
Like,1588162791,699,189
Like,1588164925,7215,497
Like,1588159498,698,554
Emoticon,1588167213,75,284
Comment,1588163504,8727,714
Comment,1588165099,718,567
Comment,1588165960,1887,998
Like,1588165885,4742,76
Like,1588163607,7215,286
Like,1588166821,698,863
Emoticon,1588165899,706,720
Emoticon,1588166172,7814,121
Comment,1588164247,667,577
Comment,1588165000,66,845
Comment,1588164035,2963,715
Comment,1588165130,681,302
Comment,1588162227,3558,539
Emoticon,1588165911,649,395
Emoticon,1588165130,660,850
Like,1588166345,6988,414
Like,1588159870,706,797
Emoticon,1588164319,7950,664
Like,1588167329,287,972
Like,1588162265,709,983
Emoticon,1588167413,4902,900
Comment,1588166762,788,938
Comment,1588165590,654,304
Comment,1588169851,2792,859
Comment,1588164605,2395,905
Like,1588165411,7215,708
Like,1588165474,690,979
Like,1588166497,735,119
Comment,1588166929,737,287
Emoticon,1588165865,1616,860
Like,1588162283,642,588
Emoticon,1588166831,722,436
Comment,1588166645,659,276
Comment,1588165552,637,850
Comment,1588167543,637,323
Emoticon,1588166504,415,957
Like,1588165247,734,390
Comment,1588167858,4160,321
Comment,1588164296,696,256
Emoticon,1588158786,713,104
Like,1588168608,1500,796
Comment,1588165320,7810,103
Comment,1588166454,721,963
Like,1588168965,788,488
Emoticon,1588160239,5052,203
Emoticon,1588164650,65,914
Like,1588167814,734,592
Like,1588163537,4160,624
Emoticon,1588164280,697,273
Like,1588165545,685,900
Emoticon,1588163929,65,935
Like,1588168207,2105,430
Comment,1588166235,465,324
Comment,1588166964,692,362
Emoticon,1588168759,4395,973
Emoticon,1588163184,667,24
Like,1588168249,710,514
Like,1588162935,516,168
Comment,1588167776,635,154
Like,1588163129,696,703
Comment,1588165176,698,237
Like,1588165255,680,185
Like,1588165366,2930,501
Emoticon,1588166036,7045,103
Comment,1588163896,708,590
Emoticon,1588162969,2753,105
Like,1588161080,716,174
Emoticon,1588166456,658,844
Comment,1588164405,1887,798
Comment,1588167382,642,880
Comment,1588166683,7241,539
Emoticon,1588161753,660,307
Emoticon,1588166114,670,466
Like,1588163866,727,454
Emoticon,1588164669,721,790
Comment,1588162992,729,893
Emoticon,1588161811,1887,733
Like,1588165475,7812,858
Like,1588162167,7813,862
Comment,1588160970,118,801
Comment,1588162879,726,967
Emoticon,1588162759,693,32
Like,1588164424,728,341
Emoticon,1588167314,731,287
Emoticon,1588166546,657,813
Comment,1588165754,68,658
Like,1588162302,645,361
Emoticon,1588168057,719,836
Emoticon,1588162493,689,590
Like,1588162913,2549,791
Emoticon,1588166302,2792,717
Like,1588167229,764,677
Comment,1588165130,2930,744
Like,1588163905,648,212
Emoticon,1588166945,666,597
Like,1588162140,702,94
Like,1588167931,3592,969
Emoticon,1588163736,2963,482
Like,1588167393,2473,228
Like,1588166348,2141,774
Comment,1588165075,691,929
Emoticon,1588164450,729,835
Like,1588165769,641,303
Emoticon,1588163421,1167,64
Like,1588163082,674,309
Comment,1588162312,1946,443
Comment,1588165491,701,88
Emoticon,1588163295,697,535
Comment,1588163172,2702,52
Emoticon,1588169106,716,747
Comment,1588168673,8285,58
Emoticon,1588167104,9139,520
Like,1588165551,7378,48
Comment,1588162498,652,942
Emoticon,1588164941,685,294
Like,1588167430,716,956
Like,1588163714,648,167
Comment,1588164473,668,108
Emoticon,1588165222,675,875
Comment,1588167690,1074,882
Emoticon,1588164178,5249,341
Comment,1588166639,7821,123
